,id,created_at,tweet,cleaned_tweet,sentiment,hour,date,weekday,month,year,created_at_date,sort_weekday,sort_month,tweet_length,polarity
1386,1262027332136636416,2020-05-16 20:28:57-06:00,"RT @Manuelsv: El Sr. Presidente @nayibbukele ha convocado a Cadena Nacional mañana a las 8:30 pm. TODOS los canales de TV, operadores de ca…",sr presidente convocado cadena nacional mañana 830 pm canales tv operadores ca,0.10446727703314129,20,16,Saturday,May,2020,2020-05-16,2,5,140,0
1387,1262026781487497216,2020-05-16 20:26:46-06:00,"RT @RolandoCastroSv: No hay tal Consejo de Ministros, es la Comisión de Protección Civil, nuestra oposición es tan ciega que no se percatan…",tal consejo ministros comisión protección civil oposición tan ciega percatan,0.022068705213369292,20,16,Saturday,May,2020,2020-05-16,2,5,140,1
1388,1262026648712556545,2020-05-16 20:26:15-06:00,"RT @PorfirioChica: Saben que es lo insólito de esto:

1. Qué el Ex Presidente Francisco Flores (QDDG) ocupo ese camino que le recomendó  @R…",saben insólito 1 ex presidente francisco flores qddg ocupo camino recomendó,0.7396564019447275,20,16,Saturday,May,2020,2020-05-16,2,5,140,1
1389,1262025720160751616,2020-05-16 20:22:33-06:00,"RT @HAlexlobato: ENTRE OTRAS COSAS 

Bien dice, el refrán: “El enemigo de mi enemigo, es mi amigo”, y para describirlo gráficamente les dej…",cosas bien dice refrán enemigo enemigo amigo describirlo gráficamente dej,0.4804252146697,20,16,Saturday,May,2020,2020-05-16,2,5,140,1
1390,1261923607137173505,2020-05-16 13:36:48-06:00,"El Fmln no tiene vergüenza, haciéndole los mandados a Arena",fmln vergüenza haciéndole mandados arena,0.023371214018782883,13,16,Saturday,May,2020,2020-05-16,2,5,59,1
1391,1261923149551206401,2020-05-16 13:34:58-06:00,El Fmln se quiere colgar de los ricos del país para sobrevivir,fmln quiere colgar ricos país sobrevivir,0.1088584471435133,13,16,Saturday,May,2020,2020-05-16,2,5,62,1
1392,1261919433146187776,2020-05-16 13:20:12-06:00,Un fuerte abrazo a todos los nuestros que apoyamos @nayibbukele,fuee abrazo apoyamos,0.34894903513246595,13,16,Saturday,May,2020,2020-05-16,2,5,63,1
1393,1261911653081387008,2020-05-16 12:49:17-06:00,Quien está por ahí para saludarlo que es de los nuestros,ahí saludarlo,0.05420920138765581,12,16,Saturday,May,2020,2020-05-16,2,5,56,1
1394,1261908789005103104,2020-05-16 12:37:55-06:00,"Los leguleyos de siempre, todo es de acuerdo a la constitucion",leguleyos siempre acuerdo constitucion,0.8946032763114155,12,16,Saturday,May,2020,2020-05-16,2,5,62,1
1395,1261908463187304448,2020-05-16 12:36:37-06:00,"RT @Meganoticias19: @nayibbukele @EdgarJuradoGMV ""Somos más los que queremos la vida de los salvadoreños: dip. de 
@GANAOFICIAL, @GGallegos…",queremos vida salvadoreños dip,0.228811724629452,12,16,Saturday,May,2020,2020-05-16,2,5,140,1
1396,1261908299542396928,2020-05-16 12:35:58-06:00,Arena jamás volverá a gobernar este país ni en coalición con el Fmln,arena jamás volverá gobernar país coalición fmln,0.6849831681598885,12,16,Saturday,May,2020,2020-05-16,2,5,68,1
1397,1261905705415716864,2020-05-16 12:25:39-06:00,Toto se hace por salvar vidas y eso no tiene precio,toto hace salvar vidas precio,0.5781552890657832,12,16,Saturday,May,2020,2020-05-16,2,5,51,1
1398,1261892405973921792,2020-05-16 11:32:49-06:00,Somos más los que queremos la vida de los Salvadoreños,queremos vida salvadoreños,0.25311216299043643,11,16,Saturday,May,2020,2020-05-16,2,5,54,1
1399,1261891714714828800,2020-05-16 11:30:04-06:00,EL que orienta y guía siempre es Dios,orienta guía siempre dios,0.7839302497802997,11,16,Saturday,May,2020,2020-05-16,2,5,37,1
1400,1261891438641643520,2020-05-16 11:28:58-06:00,Bueno gracias a Dios continuamos con ley de Emergencia Nacional,bueno gracias dios continuamos ley emergencia nacional,0.19776988703986964,11,16,Saturday,May,2020,2020-05-16,2,5,63,1
1401,1261890596400238593,2020-05-16 11:25:37-06:00,"RT @SaloRudamas: Dado que la @AsambleaSV no se encuentra reunida para conocer la prórroga del Estado de Emergencia, es facultad constitucio…",dado encuentra reunida conocer prórroga emergencia facultad constitucio,0.069162973637625,11,16,Saturday,May,2020,2020-05-16,2,5,140,1
1402,1261888519326380032,2020-05-16 11:17:22-06:00,"RT @RicardoLopez59: Mientras no se reúnan los diputados, el consejo de ministros puede seguir decretando estado de emergencias Jehova bendi…",mientras reúnan diputados consejo ministros puede seguir decretando emergencias jehova bendi,0.027404910642286007,11,16,Saturday,May,2020,2020-05-16,2,5,140,1
1403,1261888089754087424,2020-05-16 11:15:40-06:00,"RT @lexpineda: El gobierno ha decretado esta noche Estado de Emergencia, es decir que se mantienen todas las restricciones contempladas en…",gobierno decretado noche emergencia decir mantienen todas restricciones contempladas,0.09573224968374681,11,16,Saturday,May,2020,2020-05-16,2,5,139,1
1404,1261887420267708416,2020-05-16 11:13:00-06:00,Consejo de Ministros decreta Estado de Emergencia Nacional,consejo ministros decreta emergencia nacional,0.33208631241066394,11,16,Saturday,May,2020,2020-05-16,2,5,58,0
1405,1261881512976363521,2020-05-16 10:49:31-06:00,La pandemia no puede esperar que @marioponcesv deje de tener miedo a Arena y Fmln para convocar a plenaria,pandemia puede esperar deje tener miedo arena fmln convocar plenaria,0.05745893268498776,10,16,Saturday,May,2020,2020-05-16,2,5,106,0
1406,1261878643304923136,2020-05-16 10:38:07-06:00,Artículo 167 numeral 6 de nuestra Constitucion,aículo 167 numeral 6 constitucion,0.19433172867735105,10,16,Saturday,May,2020,2020-05-16,2,5,46,1
1407,1261875590119993344,2020-05-16 10:25:59-06:00,"El consejo de ministros puede reunirse, cuando la asamblea no está reunida",consejo ministros puede reunirse asamblea reunida,0.30152761830564606,10,16,Saturday,May,2020,2020-05-16,2,5,74,0
1408,1261873692260339712,2020-05-16 10:18:27-06:00,"Y si donaran lo que gastan en pólvora  a la Cruz Roja, menos mal no tienen dinero",si donaran gastan pólvora cruz roja menos mal dinero,0.04719680864699551,10,16,Saturday,May,2020,2020-05-16,2,5,81,0
1409,1261872013788012551,2020-05-16 10:11:47-06:00,RT @ArisZavaleta_: @CrodriguezSV @Henryflorestv @GANAOFICIAL @GGallegos24 @waraujo64 @nayibbukele Líderes trabajando por la población de Sa…,líderes trabajando población sa,0.5021358189527663,10,16,Saturday,May,2020,2020-05-16,2,5,140,1
1410,1261871890110480384,2020-05-16 10:11:17-06:00,"RT @Juda1945: Aplaudo en enorme trabajo del diputado @GGallegos24 del director Municipal de la Juventud GANA, SS. @CrodriguezSV y de  @Henr…",aplaudo enorme trabajo diputado director municipal juventud gana ss,0.6705470567258832,10,16,Saturday,May,2020,2020-05-16,2,5,140,1
1411,1261869651476328448,2020-05-16 10:02:23-06:00,"RT @ComandoAzulSV: Señor Presidente @nayibbukele; Ministro @RogelioRivas y @Director_PNC, estamos listos para iniciar con la entrega de los…",señor presidente ministro listos iniciar entrega,0.025015341495922532,10,16,Saturday,May,2020,2020-05-16,2,5,140,1
1412,1261869639870660609,2020-05-16 10:02:21-06:00,"RT @gana_vicente: Nuestro director departamental el @DrAlbertoFlore1 llevando víveres a la isla de Montecristo, un lugar con extrema pobrez…",director depaamental llevando víveres isla montecristo lugar extrema pobrez,0.7908393623434441,10,16,Saturday,May,2020,2020-05-16,2,5,140,1
1413,1261845576896962560,2020-05-16 08:26:44-06:00,"RT @JanetGonzalezSV: A las 12:00 de la media noche, vence el decreto Nacional de emergencia 😔 el no aprobar una nueva ley será un error, la…",1200 media noche vence decreto nacional emergencia aprobar nueva ley error,0.016853153665311604,8,16,Saturday,May,2020,2020-05-16,2,5,140,1
1414,1261843851662237697,2020-05-16 08:19:52-06:00,RT @MARTAGU35174352: Lo llevamos en la sangre luchar por nuestra patria. Mi hermana en el palacio Nacional en los 80’ En nuestro querido El…,llevamos sangre luchar patria hermana palacio nacional 80 querido,0.5509236654892794,8,16,Saturday,May,2020,2020-05-16,2,5,140,1
1415,1261830349769891844,2020-05-16 07:26:13-06:00,"RT @christiancaldee: Ahora fui a despedir a mi papá al hospital.  Lo sentí muy preocupado @nayibbukele, porque el sistema de salud puede co…",ahora despedir papá hospital sentí preocupado sistema salud puede co,0.5237724881922574,7,16,Saturday,May,2020,2020-05-16,2,5,140,0
1416,1261823494842650631,2020-05-16 06:58:59-06:00,RT @KatyuskaRecinos: @ARENAOFICIAL @PDC_OFICIAL @gpfmln @NoPartidariosES @CD_ESA @PCN_Oficial @marioponcesv @GGallegos24 @GANAOFICIAL estas…,,0.049959859740376825,6,16,Saturday,May,2020,2020-05-16,2,5,140,1
1417,1261792032479219714,2020-05-16 04:53:58-06:00,RT @Henryflorestv: Hoy estuvimos donando 50 bolsas solidarias y un paquete que contiene 50 bolsas de agua a igual número de familias en cas…,hoy donando 50 bolsas solidarias paquete contiene 50 bolsas agua igual número familias cas,0.07762152563211457,4,16,Saturday,May,2020,2020-05-16,2,5,140,1
1418,1261791965378723843,2020-05-16 04:53:42-06:00,RT @WalterAleman8: El Presidente de Guatemala le habla fuerte a todo su país por el sistema de salud colapsado.  Si nuestro presidente @nay…,presidente guatemala habla fuee país sistema salud colapsado si presidente,0.45405223914617854,4,16,Saturday,May,2020,2020-05-16,2,5,140,0
1419,1261752440459792385,2020-05-16 02:16:38-06:00,"RT @MelaraRaul: Lamento mucho el fallecimiento del Inspector Jefe Douglas Fernando García Castro “Ruso”, quien fue pilar fundamental en el…",lamento fallecimiento inspector jefe douglas fernando garcía castro ruso pilar fundamental,0.07069624059814084,2,16,Saturday,May,2020,2020-05-16,2,5,139,1
1420,1261752430762622976,2020-05-16 02:16:36-06:00,"RT @ParadaAquiles: Desde que lo conocí en 1994 en la DIC, era un miembro ejemplar de la corporación policíal. Lamento su pérdida y mi más s…",conocí 1994 dic miembro ejemplar corporación policíal lamento pérdida s,0.14537648811505643,2,16,Saturday,May,2020,2020-05-16,2,5,140,0
1421,1261751946802802688,2020-05-16 02:14:40-06:00,"RT @VacilandoFM: Diputado @LeonardoBonia, @merino_chico, @EscalanteSv y @GGallegos24 piden al presidente de la @AsambleaSV, @marioponcesv,…",diputado piden presidente,0.056156903316838654,2,16,Saturday,May,2020,2020-05-16,2,5,139,0
1422,1261750934339756034,2020-05-16 02:10:39-06:00,"RT @EFEnoticias: CRÓNICA | “Entierros express”, la caravana de la muerte que asusta a los nicaragüenses #coronavirus

Por Wilder Pérez R ht…",crónica entierros express caravana muee asusta nicaragüenses wilder pérez r ht,0.5639013556067127,2,16,Saturday,May,2020,2020-05-16,2,5,140,0
1423,1261748167919439872,2020-05-16 01:59:40-06:00,https://t.co/aIZpmn62wI,,0.3573939275066913,1,16,Saturday,May,2020,2020-05-16,2,5,23,1
1424,1261731447225888768,2020-05-16 00:53:13-06:00,GANA está lista para que se convoque hoy a Sesión Plenaria para votar a favor de una prórroga a la Ley de Emergencia Nacional por #COVID19 .,gana lista convoque hoy sesión plenaria votar favor prórroga ley emergencia nacional,0.034115553851500106,0,16,Saturday,May,2020,2020-05-16,2,5,140,1
1425,1261731009466417160,2020-05-16 00:51:29-06:00,"Lo correcto, prudente y sensato es que @marioponcesv convoque a Sesión Plenaria Extraordinaria este día para prorro… https://t.co/J7Rw7Odked",correcto prudente sensato convoque sesión plenaria extraordinaria día prorro,0.9134866635647684,0,16,Saturday,May,2020,2020-05-16,2,5,140,1
1426,1261716350101323776,2020-05-15 23:53:14-06:00,Tanto @ARENAOFICIAL y @FMLNoficial le exigieron a @marioponcesv que no convocara a Sesión Plenaria Extraordinaria d… https://t.co/qxiqveGhr7,exigieron convocara sesión plenaria extraordinaria d,0.08990161305623501,23,15,Friday,May,2020,2020-05-15,3,5,140,1
1427,1261715108700598274,2020-05-15 23:48:18-06:00,"RT @Beryz10: Kamito ya esta en hogar temporal!
No hay secuelas neurológicas derivadas del golpe q recibio al ser atropellado, aun debe de g…",kamito hogar temporal secuelas neurológicas derivadas golpe q recibio ser atropellado aun debe g,0.09580962250077099,23,15,Friday,May,2020,2020-05-15,3,5,140,0
1428,1261713394387824641,2020-05-15 23:41:29-06:00,Mi más sentido pésame a la Familia y a la Corporación Policial por la muerte de un extraordinaria servidor público… https://t.co/pQp9pve5pl,pésame familia corporación policial muee extraordinaria servidor público,0.07981171828902298,23,15,Friday,May,2020,2020-05-15,3,5,139,0
1429,1261706302667010054,2020-05-15 23:13:18-06:00,RT @NoticieroHechos: Gustavo Garcia metapaneco en Nueva York  saliendo del COVID-19  cuenta su experiencia con la enfermedad. https://t.co/…,gustavo garcia metapaneco nueva york saliendo covid19 cuenta experiencia enfermedad,0.2614647394721323,23,15,Friday,May,2020,2020-05-15,3,5,140,1
1430,1261705848927199234,2020-05-15 23:11:30-06:00,Lastimosamente @ARENAOFICIAL y @FMLNoficial tienen amedrentado al Presidente de la Asamblea Legislativa… https://t.co/pkTz7IJC2q,lastimosamente amedrentado presidente asamblea legislativa,0.5619948189781279,23,15,Friday,May,2020,2020-05-15,3,5,128,0
1431,1261705503962550274,2020-05-15 23:10:08-06:00,EXACTO https://t.co/L6YAHMjlkY,exacto,0.4227953501893611,23,15,Friday,May,2020,2020-05-15,3,5,30,1
1432,1261703999692124163,2020-05-15 23:04:09-06:00,"Es inaceptable e inconstitucional aprobar una Ley de Emergencia Nacional para combatir la pandemia del #COVID19, si… https://t.co/4VgpiI0Iem",inaceptable inconstitucional aprobar ley emergencia nacional combatir pandemia si,0.023670186869768045,23,15,Friday,May,2020,2020-05-15,3,5,140,1
1433,1261699976926842890,2020-05-15 22:48:10-06:00,"No creen que lo más sensato y conveniente para el País es que toda ley para combatir la Pandemia del #COVID19, debe… https://t.co/qppjetht3N",creen sensato conveniente país toda ley combatir pandemia debe,0.10715555481276545,22,15,Friday,May,2020,2020-05-15,3,5,140,0
1434,1261687859460952065,2020-05-15 22:00:01-06:00,Gracias señor Embajador https://t.co/uolvTYt5h9,gracias señor embajador,0.3043213606065602,22,15,Friday,May,2020,2020-05-15,3,5,47,1
1435,1261682345914007552,2020-05-15 21:38:06-06:00,RT @PacoSaca: Así que @ARENAOFICIAL y @ARENAfraccion dicen que no se les invito? Querían tarjeta con un moño dorado? O talvez en rosadito p…,así dicen invito querían tarjeta moño dorado talvez rosadito p,0.12911226645007948,21,15,Friday,May,2020,2020-05-15,3,5,140,1
1436,1261682305292292096,2020-05-15 21:37:57-06:00,RT @PacoSaca: Muy bien muchachitos... ya hicieron que @elsalvadorcom borrara su tweet/noticia donde decía que @ARENAfraccion y @ARENAOFICIA…,bien muchachitos hicieron borrara tweetnoticia decía,0.5455796354079013,21,15,Friday,May,2020,2020-05-15,3,5,140,1
1437,1261679019789037568,2020-05-15 21:24:53-06:00,RT @PacoSaca: Muchos hablan que las cadenas de @nayibbukele son de terror pero el único propósito de eso es que comprendamos lo delicado de…,hablan cadenas terror único propósito comprendamos delicado,0.4058163355884132,21,15,Friday,May,2020,2020-05-15,3,5,140,0
1438,1261677316930973697,2020-05-15 21:18:07-06:00,RT @cancilleriasv: La @CancillerAleHT recibe al grupo de compatriotas procedente de Nicaragua en el centro establecido para el cumplimiento…,recibe grupo compatriotas procedente nicaragua centro establecido cumplimiento,0.6835235410590332,21,15,Friday,May,2020,2020-05-15,3,5,140,1
1439,1261676563231313920,2020-05-15 21:15:08-06:00,RT @ElMundoSV: #EsNoticia | Regresan 41 salvadoreños que estaban varados en Nicaragua por la pandemia &gt; https://t.co/l1UIh6pHvL https://t.c…,regresan 41 salvadoreños varados nicaragua pandemia gt,0.05223813251244021,21,15,Friday,May,2020,2020-05-15,3,5,143,1
1440,1261676202051481600,2020-05-15 21:13:42-06:00,RT @antiguocus: Yo nunca había visto estos cuidados para nuestra gente . Estoy muy agradecida.,nunca visto cuidados gente agradecida,0.4679013859478719,21,15,Friday,May,2020,2020-05-15,3,5,94,1
1441,1261550978689622016,2020-05-15 12:56:06-06:00,"RT @Beryz10: Preocupa no solo el número de pruebas positivas, sino también el notable incremento en casos sospechosos.
Debemos hacer todo l…",preocupa solo número pruebas positivas sino notable incremento casos sospechosos debemos hacer l,0.1841029864950885,12,15,Friday,May,2020,2020-05-15,3,5,140,0
1442,1261550610484207617,2020-05-15 12:54:38-06:00,"RT @RomeoHerrera1: Trasladamos a pacientes con enfermedades crónicas desde sus casas hacia los hospitales, y de regreso. https://t.co/CB075…",trasladamos pacientes enfermedades crónicas casas hacia hospitales regreso,0.13223206659080539,12,15,Friday,May,2020,2020-05-15,3,5,140,0
1443,1261549047124459520,2020-05-15 12:48:25-06:00,Así es https://t.co/WqeZ9lOAbR,así,0.35149996378132625,12,15,Friday,May,2020,2020-05-15,3,5,30,1
1444,1261544335880962049,2020-05-15 12:29:42-06:00,Feliz día de la Enfermera https://t.co/fgdBre7FaT,feliz día enfermera,0.13238063164266112,12,15,Friday,May,2020,2020-05-15,3,5,49,1
1445,1261538750007513088,2020-05-15 12:07:30-06:00,"RT @RomeoHerrera1: Esta es mi declaración patrimonial, se recibió el AÑO PASADO en la sección de probidad. https://t.co/tY9fbSD0fN",declaración patrimonial recibió año pasado sección probidad,0.16896550348383782,12,15,Friday,May,2020,2020-05-15,3,5,130,1
1446,1261536625215102976,2020-05-15 11:59:04-06:00,RT @yoalmo75: Lo bueno se 👏🏽,bueno,0.8839155853398497,11,15,Friday,May,2020,2020-05-15,3,5,28,1
1447,1261535477913526274,2020-05-15 11:54:30-06:00,"RT @JosVzqu08648943: @GGallegos24 A limpiar la Asamblea pero ya sabemos quienes esta con el pueblo y quien no 
 @arturomagaa nos hiciste in…",limpiar asamblea sabemos pueblo hiciste in,0.48727619216214857,11,15,Friday,May,2020,2020-05-15,3,5,140,0
1448,1261533550307954688,2020-05-15 11:46:51-06:00,CANCER https://t.co/5II0i3DaBB,cancer,0.20402875908006468,11,15,Friday,May,2020,2020-05-15,3,5,30,1
1449,1261533004733861893,2020-05-15 11:44:41-06:00,"EL voto cruzado, entre Arena y Fmln, será  la petición de ambos partidos en la campaña electoral para diputados.",voto cruzado arena fmln petición ambos paidos campaña electoral diputados,0.1339153419049656,11,15,Friday,May,2020,2020-05-15,3,5,112,1
1450,1261529021013262336,2020-05-15 11:28:51-06:00,"RT @chinchontepec22: Mientras las ratas apestosas de arena fmln duermen o planean seguir jodiendo al pueblo salvadoreño.

Nuestro gabinete…",mientras ratas apestosas arena fmln duermen planean seguir jodiendo pueblo salvadoreño gabinete,0.0031421561378610105,11,15,Friday,May,2020,2020-05-15,3,5,139,1
1451,1261527559185014784,2020-05-15 11:23:02-06:00,"RT @eljaguar_sv: Garantizaremos que uno a uno de los paquetes alimenticios llegue hasta cada una de las familias más necesitadas, a la vez…",garantizaremos paquetes alimenticios llegue cada familias necesitadas vez,0.026185504211887853,11,15,Friday,May,2020,2020-05-15,3,5,139,0
1452,1261527544874045441,2020-05-15 11:22:59-06:00,"RT @eljaguar_sv: Las horas corren, el cansancio apremia, pero vale la pena, el Presidente @nayibbukele nos ha dado una instrucción, el mini…",horas corren cansancio apremia vale pena presidente dado instrucción mini,0.13705131323273265,11,15,Friday,May,2020,2020-05-15,3,5,140,0
1453,1261523466269982734,2020-05-15 11:06:46-06:00,@Jonathan261297 El lunes nos comunicamos,lunes comunicamos,0.60524614127513,11,15,Friday,May,2020,2020-05-15,3,5,40,1
1454,1261522943961677826,2020-05-15 11:04:42-06:00,"Así como vamos, en las próximas elecciones para diputados, habrá coalición entre Arena y Fmln. Propietario: Norman… https://t.co/LkvP6ftGnw",así vamos próximas elecciones diputados coalición arena fmln propietario norman,0.030561049612788452,11,15,Friday,May,2020,2020-05-15,3,5,139,0
1455,1261517592684122112,2020-05-15 10:43:26-06:00,RT @RicQC503: Hemos escogido una lucha por buscar la salud del pueblo... y saben que: al final David derrotó a Goliat.,escogido lucha buscar salud pueblo saben final david derrotó goliat,0.7208444227281041,10,15,Friday,May,2020,2020-05-15,3,5,118,1
1456,1261514586072723456,2020-05-15 10:31:29-06:00,Gracias a Dios https://t.co/2Zk4EmnC3k,gracias dios,0.3637052440690014,10,15,Friday,May,2020,2020-05-15,3,5,38,1
1457,1261512207281651712,2020-05-15 10:22:02-06:00,👏👏👏👏👏 https://t.co/DgjQfNIKSn,,0.3573939275066913,10,15,Friday,May,2020,2020-05-15,3,5,29,1
1458,1261510454477717505,2020-05-15 10:15:04-06:00,"Todo, todo, todo, lo que pasa en este país será culpa de la @ANEPElSalvador , @ARENAOFICIAL y @FMLNoficial, por no… https://t.co/kN8x4H91gS",pasa país culpa,0.43916951410953453,10,15,Friday,May,2020,2020-05-15,3,5,139,0
1459,1261504937797844992,2020-05-15 09:53:09-06:00,Los invito mañana que le gritemos a este sujeto.(parodia) https://t.co/TXUoDh2YGY,invito mañana gritemos sujetoparodia,0.013825183872940877,9,15,Friday,May,2020,2020-05-15,3,5,81,1
1460,1261499623786655745,2020-05-15 09:32:02-06:00,Mejor imposible https://t.co/kGFEVfkRyf,mejor imposible,0.445785980252834,9,15,Friday,May,2020,2020-05-15,3,5,39,1
1461,1261487007517343745,2020-05-15 08:41:54-06:00,La gente se expresa en apoyo al Presidente @nayibbukele desde el volcán de San Salvador. https://t.co/iBUnz7eQSz,gente expresa apoyo presidente volcán san salvador,0.7389947589955199,8,15,Friday,May,2020,2020-05-15,3,5,112,1
1462,1261486539940466689,2020-05-15 08:40:03-06:00,RT @MercyAre: Mi enfermera linda (mi madresita) más que agradecida con Dios por permitirnos tenerla con nosotros y a ella infinitas gracias…,enfermera linda madresita agradecida dios permitirnos tenerla infinitas gracias,0.4263040686966879,8,15,Friday,May,2020,2020-05-15,3,5,140,1
1463,1261483676233355271,2020-05-15 08:28:40-06:00,"RT @HernandezOtero: Mientras los carros pitaban y reventaban cuetes, pasó un carro y les gritó: “Trabajen, hijos de puta”. La verdad no se…",mientras carros pitaban reventaban cuetes pasó carro gritó trabajen hijos puta verdad,0.0628599405637394,8,15,Friday,May,2020,2020-05-15,3,5,139,1
1464,1261483538328715276,2020-05-15 08:28:07-06:00,Este es monumento de  escoria https://t.co/B9BcI0DvRq,monumento escoria,0.252552766115779,8,15,Friday,May,2020,2020-05-15,3,5,53,1
1465,1261482648742002688,2020-05-15 08:24:35-06:00,"RT @quijotedoflapof: @JaviSiman Soy médico y usted es un hipócrita! Ayude y no estorbe, no se da cuenta que al retirar la cuarentena esos h…",médico usted hipócrita ayude estorbe da cuenta retirar cuarentena h,0.07264206152436305,8,15,Friday,May,2020,2020-05-15,3,5,140,0
1466,1261460408759726088,2020-05-15 06:56:12-06:00,"Médicos, Enfermeras y Personal Hospitalario de los diferentes Hospitales y Unidades de Salud en todo el País, piden… https://t.co/IWHQYqAQDN",médicos enfermeras personal hospitalario diferentes hospitales unidades salud país piden,0.09299099954671643,6,15,Friday,May,2020,2020-05-15,3,5,140,0
1467,1261455825463279616,2020-05-15 06:38:00-06:00,RT @_ElUta: Cuando no tomaste en serio desde un inicio al virus 🦠 esto pasa.,tomaste serio inicio virus pasa,0.007242189690113222,6,15,Friday,May,2020,2020-05-15,3,5,76,1
1468,1261455621578207232,2020-05-15 06:37:11-06:00,RT @oscarorellanad: Personal médico del Hospital Psiquiátrico solicita a los diputados de la @AsambleaSV no levantar el estado de emergenci…,personal médico hospital psiquiátrico solicita diputados levantar emergenci,0.10535647100912687,6,15,Friday,May,2020,2020-05-15,3,5,140,1
1469,1261455584475279361,2020-05-15 06:37:02-06:00,"RT @oscarorellanad: Unidad de Salud Nahuizalco
Exige a la @AsambleaSV responderle al pueblo, ya basta de responderle a los intereses económ…",unidad salud nahuizalco exige responderle pueblo basta responderle intereses económ,0.012106982722857904,6,15,Friday,May,2020,2020-05-15,3,5,140,1
1470,1261431684638969858,2020-05-15 05:02:04-06:00,"A los que no quieren votar por la prórroga de la Ley de Emergencia Nacional, les pido una sola cosa, pregunten o av… https://t.co/M5f3MQcg5v",quieren votar prórroga ley emergencia nacional pido sola cosa pregunten av,0.006904081129318761,5,15,Friday,May,2020,2020-05-15,3,5,140,0
1471,1261427664356810759,2020-05-15 04:46:06-06:00,RT @AlejandrovasSV: Que cuando todo pase y nos preguntemos: ¿Qué hicimos? Tengamos la consciencia tranquila de haber estado del lado correc…,pase preguntemos hicimos consciencia tranquila haber lado correc,0.4900027925371782,4,15,Friday,May,2020,2020-05-15,3,5,140,0
1472,1261425842317647873,2020-05-15 04:38:51-06:00,"RT @tcsnoticias: #Internacional 
Brasil registró 844 nuevas muertes por #coronavirus y el total roza las 14,000. Además, la cantidad de cas…",brasil registró 844 nuevas muees total roza 14000 además cantidad cas,0.5003099129834699,4,15,Friday,May,2020,2020-05-15,3,5,140,1
1473,1261423028811952129,2020-05-15 04:27:40-06:00,"RT @USAmbSV: Nunca es un buen momento para un viaje ilegal, pero ahora con el #COVID19 la travesía es aún más fútil.  #UnViajeEnVano https:…",nunca buen momento viaje ilegal ahora travesía aún fútil,0.026814014723892478,4,15,Friday,May,2020,2020-05-15,3,5,140,1
1474,1261420393027366912,2020-05-15 04:17:12-06:00,RT @MANUELITO1V: AMIGOS MAS PROTESTAS POR FAVOR RT COMPARTAN.@CarlosmanciaSv @Chelita_NI @ElEncachimbado2 @marioponcesv 👇,amigos mas protestas favor compaan,0.4788735687814994,4,15,Friday,May,2020,2020-05-15,3,5,121,1
1475,1261420031365144576,2020-05-15 04:15:46-06:00,RT @ultimahsv: #UHCoronavirus | Médicos del Hospital Bloom responsabilizan a la Asamblea Legislativa por las futuras muertes de los salvado…,médicos hospital bloom responsabilizan asamblea legislativa futuras muees salvado,0.3873573717024561,4,15,Friday,May,2020,2020-05-15,3,5,140,0
1476,1261418195623149568,2020-05-15 04:08:28-06:00,"Lo ideal es que se prorrogue la actual Ley de Emergencia Nacional, sino debemos buscar algunas alternativas, pero e… https://t.co/5OqRvd5xgl",ideal prorrogue actual ley emergencia nacional sino debemos buscar alternativas,0.47875613003330386,4,15,Friday,May,2020,2020-05-15,3,5,140,0
1477,1261416641621041152,2020-05-15 04:02:18-06:00,CHILE cuarentena total https://t.co/foai06B9x8,chile cuarentena total,0.2724290255440254,4,15,Friday,May,2020,2020-05-15,3,5,46,1
1478,1261413996831428617,2020-05-15 03:51:47-06:00,RT @ITRnoticias1: VIDEO.     Personal del Hospital Bloom pide a diputados aprobar prórroga a la ley de emergencia y de no hacerlo los respo…,video personal hospital bloom pide diputados aprobar prórroga ley emergencia hacerlo respo,0.004754451931641375,3,15,Friday,May,2020,2020-05-15,3,5,140,1
1479,1261411237360996352,2020-05-15 03:40:49-06:00,"@liloalvarezp Si fueron invitados, pero ellos no ponen de su parte. https://t.co/4MJeQ4JidY",si invitados ponen pae,0.4771801695828954,3,15,Friday,May,2020,2020-05-15,3,5,91,0
1480,1261410324743405575,2020-05-15 03:37:11-06:00,"Hoy hemos analizado diferentes propuesta de Ley de Emergencia Nacional, yo pienso que la propuesta presentada por… https://t.co/Kg0Mw6kzGD",hoy analizado diferentes propuesta ley emergencia nacional pienso propuesta presentada,0.4468102914067106,3,15,Friday,May,2020,2020-05-15,3,5,138,1
1481,1261407272632291328,2020-05-15 03:25:04-06:00,"Mientras Guatemala está por cerrar completamente el País, aquí se quiere dejar sin vigencia la Ley de Emergencia Na… https://t.co/Ho6BKDjjPV",mientras guatemala cerrar completamente país aquí quiere dejar vigencia ley emergencia na,0.10641614586843351,3,15,Friday,May,2020,2020-05-15,3,5,140,0
1482,1261399069790011395,2020-05-15 02:52:28-06:00,Jajajajjajaja https://t.co/6s4gmzngyR,jajajajjajaja,0.2326691685990449,2,15,Friday,May,2020,2020-05-15,3,5,37,1
